"16,571,231",0,0,0,0,0,"5,280,485",97,6,10,22,44,86,"1,760,697","9,521",725,"1,355","2,710","5,514","7,400",0,0,0,0,0,0,0,0,0,,"756,476,896","111,474,381","160,457,498","116,428,166"
"16,625,952",0,0,0,0,0,"5,298,729",99,13,20,44,88,172,"1,760,786",767,"9,996","2,038","4,076","8,244","11,248",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,047","161,131,454","116,907,348"
"16,625,952",0,0,0,0,0,"5,298,729",99,13,20,44,88,172,"1,760,786",767,"9,996","2,038","4,076","8,244","11,248",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,047","161,131,454","116,907,348"
"16,571,231",0,0,0,0,0,"5,280,582",4,9,15,33,66,129,"1,760,628","9,501",725,"1,355","2,710","5,514","7,401",0,0,0,0,0,0,0,0,0,,"756,476,896","111,473,320","160,457,503","116,427,430"
"16,625,952",0,0,0,0,0,"5,298,825",99,12,20,44,88,172,"1,760,557",842,"10,035","2,020","4,040","8,269","11,297",0,0,0,0,0,0,0,0,0,,"759,112,704","112,046,289","161,131,779","116,907,078"
"16,680,864",0,0,0,0,0,"5,316,974",196,19,30,66,132,258,"1,760,822",894,"10,413","2,696","5,392","10,969","15,203",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,529","161,781,243","117,388,699"
"16,680,864",0,0,0,0,0,"5,316,974",196,19,30,66,132,258,"1,760,822",894,"10,413","2,696","5,392","10,969","15,203",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,529","161,781,243","117,388,699"
"16,625,952",0,0,0,0,0,"5,298,825",99,13,20,44,88,172,"1,760,580",818,"10,035","2,020","4,040","8,268","11,298",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,929","161,131,779","116,907,006"
"16,571,231",0,0,0,0,0,"5,280,582",4,12,20,44,88,172,"1,760,389","9,560",725,"1,355","2,710","5,514","7,497",0,0,0,0,0,0,0,0,0,,"756,476,896","111,475,645","160,457,983","116,427,895"
"16,625,952",0,0,0,0,0,"5,298,729",100,14,25,55,110,215,"1,760,574",755,"10,037","2,038","4,076","8,243","11,349",0,0,0,0,0,0,0,0,0,,"759,112,704","112,046,982","161,132,077","116,907,735"
"16,625,952",0,0,0,0,0,"5,298,729",100,14,25,55,110,215,"1,760,574",755,"10,037","2,038","4,076","8,243","11,349",0,0,0,0,0,0,0,0,0,,"759,112,704","112,046,982","161,132,077","116,907,735"
"16,571,231",0,0,0,0,0,"5,280,486",192,6,10,22,44,86,"1,760,467","9,558",725,"1,355","2,710","5,513","7,498",0,0,0,0,0,0,0,0,0,,"756,476,896","111,476,383","160,457,983","116,428,561"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",459,"9,750","1,355","2,710","5,514","16,619",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,137,774","116,907,462"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",437,"9,750","1,355","2,710","5,514","16,620",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,137,779","116,906,062"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",509,"10,173","2,020","4,040","8,269","20,517",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,509","117,387,252"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",508,"10,174","2,020","4,040","8,268","20,518",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,512","117,387,252"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",299,"9,792","1,355","2,710","5,514","16,716",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,138,385","116,906,062"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",319,"9,793","1,355","2,710","5,513","16,717",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,138,388","116,907,462"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",459,"9,750","1,355","2,710","5,514","16,619",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,137,774","116,907,462"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",437,"9,750","1,355","2,710","5,514","16,620",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,137,779","116,906,062"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",509,"10,173","2,020","4,040","8,269","20,517",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,509","117,387,252"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",508,"10,174","2,020","4,040","8,268","20,518",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,512","117,387,252"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",299,"9,792","1,355","2,710","5,514","16,716",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,138,385","116,906,062"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",319,"9,793","1,355","2,710","5,513","16,717",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,138,388","116,907,462"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",459,"9,750","1,355","2,710","5,514","16,619",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,137,774","116,907,462"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",437,"9,750","1,355","2,710","5,514","16,620",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,137,779","116,906,062"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",509,"10,173","2,020","4,040","8,269","20,517",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,509","117,387,252"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",508,"10,174","2,020","4,040","8,268","20,518",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,512","117,387,252"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",299,"9,792","1,355","2,710","5,514","16,716",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,138,385","116,906,062"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,729",288,9,15,33,66,129,"1,760,644",319,"9,793","1,355","2,710","5,513","16,717",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,617","161,138,388","116,907,462"
"16,571,231",0,0,0,0,0,"5,280,486",192,6,10,22,44,86,"1,760,465",438,725,"1,355","2,710","5,514","16,619",0,0,0,0,0,0,0,0,0,,"756,476,896","111,476,413","160,503,593","116,428,567"
"16,625,952",0,0,0,0,0,"5,298,729",100,14,25,55,110,215,"1,760,572",467,"1,203","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"759,112,704","112,047,012","161,151,195","116,907,741"
"16,625,952",0,0,0,0,0,"5,298,729",100,14,25,55,110,215,"1,760,572",467,"1,203","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"759,112,704","112,047,012","161,151,195","116,907,741"
"16,571,231",0,0,0,0,0,"5,280,582",4,12,20,44,88,172,"1,760,389",437,725,"1,355","2,710","5,514","16,620",0,0,0,0,0,0,0,0,0,,"756,476,896","111,475,645","160,503,598","116,427,895"
"16,625,952",0,0,0,0,0,"5,298,825",99,13,20,44,88,172,"1,760,578",392,"1,243","2,020","4,040","8,269","20,517",0,0,0,0,0,0,0,0,0,,"759,112,704","112,045,959","161,151,503","116,907,012"
"16,680,864",0,0,0,0,0,"5,316,974",196,19,30,66,132,258,"1,760,820",545,"1,538","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,559","161,800,748","117,388,705"
"16,680,864",0,0,0,0,0,"5,316,974",196,19,30,66,132,258,"1,760,820",545,"1,538","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,559","161,800,748","117,388,705"
"16,625,952",0,0,0,0,0,"5,298,825",99,12,20,44,88,172,"1,760,557",413,"1,244","2,020","4,040","8,268","20,518",0,0,0,0,0,0,0,0,0,,"759,112,704","112,046,289","161,151,506","116,907,078"
"16,571,231",0,0,0,0,0,"5,280,582",4,9,15,33,66,129,"1,760,473",299,767,"1,355","2,710","5,514","16,716",0,0,0,0,0,0,0,0,0,,"756,476,896","111,475,645","160,504,204","116,427,895"
"16,625,952",0,0,0,0,0,"5,298,729",99,13,20,44,88,172,"1,760,631",432,"1,162","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"759,112,704","112,047,372","161,151,572","116,907,813"
"16,625,952",0,0,0,0,0,"5,298,729",99,13,20,44,88,172,"1,760,631",432,"1,162","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"759,112,704","112,047,372","161,151,572","116,907,813"
"16,571,231",0,0,0,0,0,"5,280,485",97,6,10,22,44,86,"1,760,540",319,768,"1,355","2,710","5,513","16,717",0,0,0,0,0,0,0,0,0,,"756,476,896","111,476,736","160,504,207","116,428,637"
